task_id,file_id,sentence,tokens_id,publisher,source,1. What is your perceived reliability of this source of information?,1. Optional Comments:,1. worker_id,2. What is your perceived reliability of this source of information?,2. Optional Comments:,2. worker_id,3. What is your perceived reliability of this source of information?,3. Optional Comments:,3. worker_id,4. What is your perceived reliability of this source of information?,4. Optional Comments:,4. worker_id,5. What is your perceived reliability of this source of information?,5. Optional Comments:,5. worker_id,6. What is your perceived reliability of this source of information?,6. Optional Comments:,6. worker_id,7. What is your perceived reliability of this source of information?,7. Optional Comments:,7. worker_id
e88919ed-94ed-4575-b16d-2222771e1627,wonkette-com_20160919T234256.conll.annot,1,6,wonkette.com,science,3 - The source is potentially reliable,"",VPA49GVE9GAV,3 - The source is potentially reliable,"",TXDGD7PRFE4G,1 - The source is totally unreliable,"",N7P6PRKRJCTQ,3 - The source is potentially reliable,"",JZ7ANTA4WC4X,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,1 - The source is totally unreliable,"",7R2NKCJQNXPP,2 - The source is somewhat unreliable,"",9MXXQWCEDHHX
ed5b3c8c-06d1-4eda-8321-de349f66834b,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,326,7 8,Stop Mandatory Vaccination,the doctor,2 - The source is somewhat unreliable,"",VPA49GVE9GAV,4 - The source is somewhat reliable,"",CZPMWCFG6FAT,3 - The source is potentially reliable,"",TXDGD7PRFE4G,1 - The source is totally unreliable,"",N7P6PRKRJCTQ,1 - The source is totally unreliable,"",NKJG9Q32MFF2,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,1 - The source is totally unreliable,"",64AFFXCKWR7N
f07d3a79-95ef-45a4-80bf-a7d0805548e4,healthtalk-org_20161031T152854.conll.annot,17,10 12 13 14 15 16 17 18,www.healthtalk.org,Parents decided not to give their child MMR,1 - The source is totally unreliable,"",VPA49GVE9GAV,3 - The source is potentially reliable,"",TXDGD7PRFE4G,2 - The source is somewhat unreliable,"",N7P6PRKRJCTQ,1 - The source is totally unreliable,"",4ACJA6QTDYMG,2 - The source is somewhat unreliable,"",9W32AJH3DRDF,2 - The source is somewhat unreliable,"",JZ7ANTA4WC4X,3 - The source is potentially reliable,"",9MXXQWCEDHHX
ec8079e8-405d-4a0d-9852-57010f89be05,Skeptical-Raptor_20170628T161832.conll.annot,302,5 6,Skeptical Raptor,the Spirit,1 - The source is totally unreliable,"",VPA49GVE9GAV,2 - The source is somewhat unreliable,"",TXDGD7PRFE4G,1 - The source is totally unreliable,"",N7P6PRKRJCTQ,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",NKJG9Q32MFF2,2 - The source is somewhat unreliable,"",64AFFXCKWR7N
eddcdffd-e5bc-4c41-bf41-a468dfe60c69,Banning-Beaumont-CA-Patch_20150812T082915.conll.annot,23,46 47,Banning-Beaumont CA Patch,the CDC,5 - The source is fully reliable,"",VPA49GVE9GAV,5 - The source is fully reliable,"",CZPMWCFG6FAT,4 - The source is somewhat reliable,"",TXDGD7PRFE4G,4 - The source is somewhat reliable,"",N7P6PRKRJCTQ,5 - The source is fully reliable,"",JZ7ANTA4WC4X,4 - The source is somewhat reliable,"",9W32AJH3DRDF,2 - The source is somewhat unreliable,"",NKJG9Q32MFF2
ef6a632c-8aa2-4fce-a460-64bc5b570ae2,vaccine-injury-info_20170922T015859.conll.annot,230,11 12 13,vaccine-injury.info,a JAMA study,2 - The source is somewhat unreliable,"",VPA49GVE9GAV,4 - The source is somewhat reliable,"",CZPMWCFG6FAT,4 - The source is somewhat reliable,"",TXDGD7PRFE4G,2 - The source is somewhat unreliable,"",N7P6PRKRJCTQ,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",9MXXQWCEDHHX,2 - The source is somewhat unreliable,"",7R2NKCJQNXPP
ee85a44a-ee4f-4612-861b-e146218305c0,cdc-gov_20170703T010627.conll.annot,9,1 2,www.cdc.gov,The results,3 - The source is potentially reliable,"",VPA49GVE9GAV,5 - The source is fully reliable,"",TXDGD7PRFE4G,3 - The source is potentially reliable,"",N7P6PRKRJCTQ,3 - The source is potentially reliable,"",JZ7ANTA4WC4X,4 - The source is somewhat reliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",7R2NKCJQNXPP,4 - The source is somewhat reliable,"",9MXXQWCEDHHX
eead1171-a324-4e6c-a2f3-574559a5c09e,21st-Century-Wire_20170627T181355.conll.annot,21,1 2,21st Century Wire,The CDC,5 - The source is fully reliable,"",VPA49GVE9GAV,5 - The source is fully reliable,"",CZPMWCFG6FAT,4 - The source is somewhat reliable,"",TXDGD7PRFE4G,3 - The source is potentially reliable,"",N7P6PRKRJCTQ,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,4 - The source is somewhat reliable,"",NKJG9Q32MFF2,5 - The source is fully reliable,"",JZ7ANTA4WC4X
e6fd3a0a-e66d-4412-a2ff-5f088fda55fd,the-Guardian_20170928T060038.conll.annot,38,29 30 31 32 33 34 35,the Guardian,an Los Angeles Times study last year,5 - The source is fully reliable,"",VPA49GVE9GAV,5 - The source is fully reliable,"",TXDGD7PRFE4G,3 - The source is potentially reliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",N7P6PRKRJCTQ,2 - The source is somewhat unreliable,"",CP3ZZJMQTTK6,3 - The source is potentially reliable,"",JZ7ANTA4WC4X,4 - The source is somewhat reliable,"",9MXXQWCEDHHX
e9700937-7781-43f8-afed-6d3976e730f6,en-wikipedia-org_20170615T120212.conll.annot,105,10 11 12 13 14 15 16 17 18 19 20 21 22 23,en.wikipedia.org,"a fraudulent 1998 paper by Andrew Wakefield , originally published in The Lancet ,",1 - The source is totally unreliable,"",VPA49GVE9GAV,1 - The source is totally unreliable,"",CZPMWCFG6FAT,4 - The source is somewhat reliable,"",TXDGD7PRFE4G,1 - The source is totally unreliable,"",N7P6PRKRJCTQ,1 - The source is totally unreliable,"",JZ7ANTA4WC4X,3 - The source is potentially reliable,"",NKJG9Q32MFF2,1 - The source is totally unreliable,"",9W32AJH3DRDF
eac68175-e143-4adf-a8aa-bcfa38722750,vaccine-injury-info_20170922T015859.conll.annot,230,11 12 13,vaccine-injury.info,a JAMA study,2 - The source is somewhat unreliable,"",VPA49GVE9GAV,4 - The source is somewhat reliable,"",CZPMWCFG6FAT,1 - The source is totally unreliable,"",N7P6PRKRJCTQ,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,1 - The source is totally unreliable,"",NKJG9Q32MFF2,2 - The source is somewhat unreliable,"",9W32AJH3DRDF,4 - The source is somewhat reliable,"",JZ7ANTA4WC4X
e9f68d93-f7af-40cd-a5dc-7bb76572246f,Parents_20170705T132137.conll.annot,4,10 11 12 13 14 15 16 17,Parents,"Estall , of Grand Forks , North Dakota",2 - The source is somewhat unreliable,"",VPA49GVE9GAV,3 - The source is potentially reliable,"",CZPMWCFG6FAT,3 - The source is potentially reliable,"",TXDGD7PRFE4G,2 - The source is somewhat unreliable,"",N7P6PRKRJCTQ,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,3 - The source is potentially reliable,"",JZ7ANTA4WC4X,4 - The source is somewhat reliable,"",64AFFXCKWR7N
e659f8c6-64e9-4d62-bc96-878cab629079,en-wikipedia-org_20170318T104602.conll.annot,54,5 6 7 8,en.wikipedia.org,Early travellers to Ethiopia,2 - The source is somewhat unreliable,"",VPA49GVE9GAV,3 - The source is potentially reliable,"",CZPMWCFG6FAT,4 - The source is somewhat reliable,"",TXDGD7PRFE4G,1 - The source is totally unreliable,"",N7P6PRKRJCTQ,3 - The source is potentially reliable,"",J7JETG7VHPMK,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6,2 - The source is somewhat unreliable,"",JZ7ANTA4WC4X
e9d644a0-3447-4dae-bd47-8d629b4755c1,the-Guardian_20160416T111806.conll.annot,53,1,the Guardian,Henney,2 - The source is somewhat unreliable,"",VPA49GVE9GAV,3 - The source is potentially reliable,"",CZPMWCFG6FAT,3 - The source is potentially reliable,"",J7JETG7VHPMK,5 - The source is fully reliable,"",TXDGD7PRFE4G,2 - The source is somewhat unreliable,"",N7P6PRKRJCTQ,4 - The source is somewhat reliable,"",NKJG9Q32MFF2,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG
e804a582-fe0d-40f3-ad81-3468aae4a9f0,vaccine-injury-info_20170922T015859.conll.annot,6,2 3 4,vaccine-injury.info,Dr Fred Klenner,2 - The source is somewhat unreliable,"",VPA49GVE9GAV,5 - The source is fully reliable,"",CZPMWCFG6FAT,1 - The source is totally unreliable,"",N7P6PRKRJCTQ,4 - The source is somewhat reliable,"",J7JETG7VHPMK,4 - The source is somewhat reliable,"",TXDGD7PRFE4G,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",JZ7ANTA4WC4X
e0a5f8eb-f92a-446c-9517-631653140523,CNN_20170928T102949.conll.annot,26,25,CNN,officials,3 - The source is potentially reliable,"",VPA49GVE9GAV,4 - The source is somewhat reliable,"",CZPMWCFG6FAT,3 - The source is potentially reliable,"",N7P6PRKRJCTQ,3 - The source is potentially reliable,"",J7JETG7VHPMK,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6,5 - The source is fully reliable,"",TXDGD7PRFE4G,3 - The source is potentially reliable,"",JZ7ANTA4WC4X
d198db75-8531-4f82-a5aa-c254f527505b,en-wikipedia-org_20170615T120212.conll.annot,105,10 11 12 13 14 15 16 17 18 19 20 21 22 23,en.wikipedia.org,"a fraudulent 1998 paper by Andrew Wakefield , originally published in The Lancet ,",1 - The source is totally unreliable,"",VPA49GVE9GAV,1 - The source is totally unreliable,"",CZPMWCFG6FAT,2 - The source is somewhat unreliable,"",J7JETG7VHPMK,1 - The source is totally unreliable,"",N7P6PRKRJCTQ,4 - The source is somewhat reliable,"",TXDGD7PRFE4G,2 - The source is somewhat unreliable,"",CP3ZZJMQTTK6,1 - The source is totally unreliable,"",JZ7ANTA4WC4X
dc8274df-f7be-447f-be8c-4b29e5b6d730,phac-aspc-gc-ca_20160823T123914.conll.annot,158,1 2 3,www.phac-aspc.gc.ca,A Canadian study,2 - The source is somewhat unreliable,"",VPA49GVE9GAV,4 - The source is somewhat reliable,"",CZPMWCFG6FAT,4 - The source is somewhat reliable,"",N7P6PRKRJCTQ,5 - The source is fully reliable,"",64AFFXCKWR7N,4 - The source is somewhat reliable,"",TXDGD7PRFE4G,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6,4 - The source is somewhat reliable,"",JZ7ANTA4WC4X
e4cb9fb3-2a9e-4f7f-8ad3-f041fa174e97,cdc-gov_20170614T145809.conll.annot,1,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28,www.cdc.gov,"Nakia S. Clemmons , MPH1 , Paul A. Gastanaduy , MD1 , Amy Parker Fiebelkorn , MSN1 , Susan B. Redd 1 , Gregory S. Wallace , MD1",3 - The source is potentially reliable,"",VPA49GVE9GAV,5 - The source is fully reliable,"",CZPMWCFG6FAT,4 - The source is somewhat reliable,"",J7JETG7VHPMK,5 - The source is fully reliable,"",TXDGD7PRFE4G,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6,4 - The source is somewhat reliable,"",4ACJA6QTDYMG,5 - The source is fully reliable,"",JZ7ANTA4WC4X
e0853ae1-834b-4503-b52b-484730b4f745,vaccinestoday-eu_20161104T192439.conll.annot,46,11 12,www.vaccinestoday.eu,the doctors,2 - The source is somewhat unreliable,"",VPA49GVE9GAV,3 - The source is potentially reliable,"",J7JETG7VHPMK,4 - The source is somewhat reliable,"",TXDGD7PRFE4G,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",N7P6PRKRJCTQ,5 - The source is fully reliable,"",CP3ZZJMQTTK6,2 - The source is somewhat unreliable,"",64AFFXCKWR7N
e23f8dc0-bde4-4ef2-b253-29a2b583dffc,Skeptical-Raptor_20170628T161832.conll.annot,302,5 6,Skeptical Raptor,the Spirit,1 - The source is totally unreliable,"",VPA49GVE9GAV,1 - The source is totally unreliable,"",CZPMWCFG6FAT,3 - The source is potentially reliable,"",J7JETG7VHPMK,2 - The source is somewhat unreliable,"",TXDGD7PRFE4G,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,1 - The source is totally unreliable,"",N7P6PRKRJCTQ
db82b146-3878-4877-a6fd-60a7485b865e,nature-com_20170423T083747.conll.annot,107,1 2,www.nature.com,Roberta Kwok,5 - The source is fully reliable,"",2GKTZAGQYCN4,2 - The source is somewhat unreliable,"",VPA49GVE9GAV,3 - The source is potentially reliable,"",CZPMWCFG6FAT,4 - The source is somewhat reliable,"",64AFFXCKWR7N,3 - The source is potentially reliable,"",N7P6PRKRJCTQ,4 - The source is somewhat reliable,"",TXDGD7PRFE4G,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG
d784d087-f18c-4545-a3d3-8bf437b58abd,greenmedinfo-com_20170702T213636.conll.annot,8,31 32,www.greenmedinfo.com,the belief,1 - The source is totally unreliable,"",2GKTZAGQYCN4,2 - The source is somewhat unreliable,"",VPA49GVE9GAV,2 - The source is somewhat unreliable,"",CZPMWCFG6FAT,3 - The source is potentially reliable,"",TXDGD7PRFE4G,2 - The source is somewhat unreliable,"",J7JETG7VHPMK,2 - The source is somewhat unreliable,"",N7P6PRKRJCTQ,2 - The source is somewhat unreliable,"",CP3ZZJMQTTK6
e2b87a1e-7eca-46d1-8942-aa92f1cc3437,Skeptical-Raptor_20170628T161832.conll.annot,315,12 13 14 15 16,Skeptical Raptor,the Spirit of his Son,1 - The source is totally unreliable,"",VPA49GVE9GAV,1 - The source is totally unreliable,"",CZPMWCFG6FAT,2 - The source is somewhat unreliable,"",TXDGD7PRFE4G,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,2 - The source is somewhat unreliable,"",64AFFXCKWR7N,1 - The source is totally unreliable,"",N7P6PRKRJCTQ
db687e28-06d4-4d5b-a723-21b6ef392001,dogsnaturallymagazine-com_20170804T052804.conll.annot,29,36 37,www.dogsnaturallymagazine.com,Greencross clinics,3 - The source is potentially reliable,"",VPA49GVE9GAV,3 - The source is potentially reliable,"",J7JETG7VHPMK,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",N7P6PRKRJCTQ,4 - The source is somewhat reliable,"",TXDGD7PRFE4G,4 - The source is somewhat reliable,"",CZPMWCFG6FAT,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6
dabc1f0e-4468-4028-b409-bf2bfd8f5ad1,healthtalk-org_20161031T152854.conll.annot,35,9 10 11 12 13,www.healthtalk.org,a little bit of me,2 - The source is somewhat unreliable,"",VPA49GVE9GAV,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,2 - The source is somewhat unreliable,"",CZPMWCFG6FAT,3 - The source is potentially reliable,"",TXDGD7PRFE4G,2 - The source is somewhat unreliable,"",J7JETG7VHPMK,3 - The source is potentially reliable,"",64AFFXCKWR7N,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6
dc02f1de-b3b9-4298-9cb1-ea9d374560bf,greenmedinfo-com_20161214T033718.conll.annot,8,7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46,www.greenmedinfo.com,"a study published in PLoS titled , \"" Difficulties in eliminating measles and controlling rubella and mumps : a cross-sectional study of a first measles and rubella vaccination and a second measles , mumps , and rubella vaccination , \""",5 - The source is fully reliable,"",2GKTZAGQYCN4,2 - The source is somewhat unreliable,"",VPA49GVE9GAV,4 - The source is somewhat reliable,"",CZPMWCFG6FAT,3 - The source is potentially reliable,"",N7P6PRKRJCTQ,3 - The source is potentially reliable,"",TXDGD7PRFE4G,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG
da98be68-d98a-4614-9174-305f59770452,Washington-Post_20170826T112301.conll.annot,33,9,Washington Post,Hotez,3 - The source is potentially reliable,"",2GKTZAGQYCN4,2 - The source is somewhat unreliable,"",VPA49GVE9GAV,3 - The source is potentially reliable,"",CZPMWCFG6FAT,3 - The source is potentially reliable,"",J7JETG7VHPMK,3 - The source is potentially reliable,"",4ACJA6QTDYMG,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6,4 - The source is somewhat reliable,"",TXDGD7PRFE4G
d60ae7d0-3443-4db8-8430-5fc3fd5a9683,ABC-News_20170511T203024.conll.annot,1,4 5 6 7,ABC News,the World Health Organization,5 - The source is fully reliable,"",2GKTZAGQYCN4,5 - The source is fully reliable,"",VPA49GVE9GAV,5 - The source is fully reliable,"",J7JETG7VHPMK,5 - The source is fully reliable,"",TXDGD7PRFE4G,5 - The source is fully reliable,"",CZPMWCFG6FAT,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6,5 - The source is fully reliable,"",N7P6PRKRJCTQ
d08a3f84-0ada-4b99-9ae3-3557f40db0f2,NPR-org_20170313T074645.conll.annot,17,1,NPR.org,Harriman,4 - The source is somewhat reliable,"",DXWH4J7X6RGH,2 - The source is somewhat unreliable,"",VPA49GVE9GAV,3 - The source is potentially reliable,"",CZPMWCFG6FAT,5 - The source is fully reliable,"",64AFFXCKWR7N,3 - The source is potentially reliable,"",J7JETG7VHPMK,4 - The source is somewhat reliable,"",TXDGD7PRFE4G,3 - The source is potentially reliable,"",N7P6PRKRJCTQ
d396f3be-4406-4285-ab24-92063cbfa850,greenmedinfo-com_20170702T213636.conll.annot,19,5 6,www.greenmedinfo.com,this study,3 - The source is potentially reliable,"",2GKTZAGQYCN4,2 - The source is somewhat unreliable,"",VPA49GVE9GAV,3 - The source is potentially reliable,"",CZPMWCFG6FAT,2 - The source is somewhat unreliable,"",7YG43VN77NW3,2 - The source is somewhat unreliable,"",64AFFXCKWR7N,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,3 - The source is potentially reliable,"",N7P6PRKRJCTQ
d1bba8ae-0a3a-45a7-a258-a16eaac334dd,sharylattkisson-com_20171001T192931.conll.annot,18,12 13,sharylattkisson.com,the studies,1 - The source is totally unreliable,"",DXWH4J7X6RGH,3 - The source is potentially reliable,"",2GKTZAGQYCN4,2 - The source is somewhat unreliable,"",VPA49GVE9GAV,3 - The source is potentially reliable,"",J7JETG7VHPMK,3 - The source is potentially reliable,"",CZPMWCFG6FAT,3 - The source is potentially reliable,"",TXDGD7PRFE4G,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG
cf993943-29e0-4810-8d84-b81d65630693,vk-ovg-ox-ac-uk_20170821T010049.conll.annot,4,6 7,vk.ovg.ox.ac.uk,Roald Dahl,5 - The source is fully reliable,"",DXWH4J7X6RGH,5 - The source is fully reliable,"",2GKTZAGQYCN4,4 - The source is somewhat reliable,"",VPA49GVE9GAV,4 - The source is somewhat reliable,"",4ACJA6QTDYMG,5 - The source is fully reliable,"",64AFFXCKWR7N,5 - The source is fully reliable,"",CZPMWCFG6FAT,4 - The source is somewhat reliable,"",TXDGD7PRFE4G
cea31a35-6fd4-45cb-badd-a104c4eba639,dogsnaturallymagazine-com_20170804T052804.conll.annot,29,1 2,www.dogsnaturallymagazine.com,The article,1 - The source is totally unreliable,"",DXWH4J7X6RGH,3 - The source is potentially reliable,"",2GKTZAGQYCN4,2 - The source is somewhat unreliable,"",VPA49GVE9GAV,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",J7JETG7VHPMK,3 - The source is potentially reliable,"",TXDGD7PRFE4G,2 - The source is somewhat unreliable,"",CZPMWCFG6FAT
d1776918-b5e9-49e7-9190-9e95a597edbd,LifeSiteNews_20170611T045238.conll.annot,31,1 2,LifeSiteNews,The bishops,2 - The source is somewhat unreliable,"",DXWH4J7X6RGH,4 - The source is somewhat reliable,"",2GKTZAGQYCN4,2 - The source is somewhat unreliable,"",VPA49GVE9GAV,5 - The source is fully reliable,"",TXDGD7PRFE4G,3 - The source is potentially reliable,"",J7JETG7VHPMK,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,4 - The source is somewhat reliable,"",CZPMWCFG6FAT
cf5c80c0-95ad-46c4-b1b8-4274b53f3a37,nature-com_20170423T083747.conll.annot,73,1,www.nature.com,Officials,3 - The source is potentially reliable,"",2GKTZAGQYCN4,3 - The source is potentially reliable,"",VPA49GVE9GAV,3 - The source is potentially reliable,"",N7P6PRKRJCTQ,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",J7JETG7VHPMK,4 - The source is somewhat reliable,"",TXDGD7PRFE4G,4 - The source is somewhat reliable,"",CZPMWCFG6FAT
d30ddd9f-dbc6-4a59-8c9f-a853b69c3eff,Banning-Beaumont-CA-Patch_20150812T082915.conll.annot,23,46 47,Banning-Beaumont CA Patch,the CDC,5 - The source is fully reliable,"",VPA49GVE9GAV,4 - The source is somewhat reliable,"",N7P6PRKRJCTQ,5 - The source is fully reliable,"",4ACJA6QTDYMG,5 - The source is fully reliable,"",J7JETG7VHPMK,5 - The source is fully reliable,"",64AFFXCKWR7N,5 - The source is fully reliable,"",CZPMWCFG6FAT,5 - The source is fully reliable,"",TXDGD7PRFE4G
d59edb5a-5b33-4c78-8fa8-605f20bc741b,nap-edu_20160617T022642.conll.annot,25,1,www.nap.edu,Berkower,4 - The source is somewhat reliable,"",DXWH4J7X6RGH,3 - The source is potentially reliable,"",2GKTZAGQYCN4,3 - The source is potentially reliable,"",VPA49GVE9GAV,3 - The source is potentially reliable,"",CZPMWCFG6FAT,I don't know.,"",TXDGD7PRFE4G,3 - The source is potentially reliable,"",J7JETG7VHPMK,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG
cd02bb65-30f0-4c90-8100-12a7a7bb5263,the-Guardian_20160416T111806.conll.annot,6,20,the Guardian,Gottesburen,4 - The source is somewhat reliable,"",DXWH4J7X6RGH,4 - The source is somewhat reliable,"",2GKTZAGQYCN4,2 - The source is somewhat unreliable,"",VPA49GVE9GAV,3 - The source is potentially reliable,"",CZPMWCFG6FAT,3 - The source is potentially reliable,"",N7P6PRKRJCTQ,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,5 - The source is fully reliable,"",7YG43VN77NW3
